t,a,z,R,H,rho_m,rho_eff,w_eff,rho_m_over_rho_eff
297.6488244122061,0.0007746185407495793,10.0,98.04723846621049,0.010200508622393493,8.22052263909079e-08,0.00031206892324018106,-0.9999122072371252,0.00026342009815453295
298.14907453726863,0.000778581365521494,10.0,98.04730384817502,0.010200481417061367,8.095637984392259e-08,0.00031206850703959893,-0.9999135405946094,0.00025941861488012916
298.6493246623312,0.0007825644529065687,10.0,98.04736823702281,0.010200454625005653,7.972650870488598e-08,0.00031206809716169273,-0.9999148536947658,0.0002554779211012302
299.1495747873937,0.0007865679066195213,10.0,98.04743164784449,0.010200428239945257,7.851532445470073e-08,0.00031206769351036336,-0.9999161468458304,0.00025159709283426143
299.64982491245627,0.0007905918309078115,10.0,98.04749409550337,0.010200402255693736,7.732254292535749e-08,0.0003120672959909602,-0.9999174203582655,0.00024777522002048343
300.1500750375188,0.0007946363305448891,10.0,98.04755559462362,0.010200376666164229,7.614788452670453e-08,0.0003120669045103562,-0.9999186745464851,0.000244011407253144
300.65032516258134,0.0007987015108297229,10.0,98.0476161595963,0.01020035146536692,7.49910741298938e-08,0.0003120665189769093,-0.9999199097039674,0.0002403047734045529
301.15057528764385,0.0008027874776075419,10.0,98.04767580460465,0.010200326647398547,7.385184058496811e-08,0.00031206613930030166,-0.9999211261074039,0.0002366544500808541
301.65082541270635,0.0008068943372699727,10.0,98.04773454362413,0.010200302206442337,7.27299167180283e-08,0.00031206576539153914,-0.9999223240333653,0.00023305958161343442
302.1510755377689,0.0008110221967550388,10.0,98.04779239042249,0.010200278136768008,7.162503933123365e-08,0.00031206539716295106,-0.9999235037583868,0.00022951932505939848
302.6513256628314,0.0008151711635471584,10.0,98.04784935855973,0.010200254432731778,7.053694920280222e-08,0.00031206503452819003,-0.9999246655591094,0.00022603285020203167
303.151575787894,0.000819341345677148,10.0,98.04790546138814,0.010200231088776358,6.946539108700997e-08,0.0003120646774022322,-0.9999258097092587,0.00022259933955124742
303.6518259129565,0.0008235328517273438,10.0,98.04796071205648,0.010200208099429193,6.841011363256905e-08,0.00031206432570135014,-0.9999269364801,0.00021921798808249062
304.152076038019,0.0008277457908358226,10.0,98.04801512350961,0.010200185459302617,6.737086939030598e-08,0.00031206397934311535,-0.9999280461496219,0.00021588800326176541
304.65232616308157,0.0008319802726817683,10.0,98.04806870847875,0.010200163163097933,6.634741499965629e-08,0.00031206363824646036,-0.9999291389831046,0.0002126086056436242
305.1525762881441,0.0008362364075125249,10.0,98.04812147951027,0.010200141205593366,6.533951063591244e-08,0.00031206330233149514,-0.9999302152254902,0.00020937902710041926
305.65282641320664,0.0008405143061453664,10.0,98.04817344896752,0.010200119581643371,6.434691997789259e-08,0.0003120629715194957,-0.9999312751205,0.00020619851071908607
306.15307653826915,0.0008448140799674934,10.0,98.04822462903071,0.010200098286178627,6.33694102079415e-08,0.0003120626457329046,-0.9999323189120044,0.00020306631080151637
306.6533266633317,0.0008491358409360361,10.0,98.04827503169696,0.01020007731420605,6.240675201192964e-08,0.00031206232489533074,-0.9999333468437714,0.00019998169286491592
307.1535767883942,0.0008534797015780506,10.0,98.04832466878031,0.01020005666080878,6.145871957925408e-08,0.0003120620089315494,-0.9999343591585989,0.00019694393364215958
307.6538269134567,0.0008578457749926909,10.0,98.04837355191323,0.010200036321145538,6.052509057250763e-08,0.00031206169776749215,-0.9999353560941739,0.0001939523209849453
